qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_27,0,genomicbackground,0,genomicbackground,0.003204077947884798,27_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_20_percentage_0_position_0-0 genomicbackground,27,6,27_6
query_28,0,genomicbackground,0,genomicbackground,0.0019479796756058931,28_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_25_percentage_0_position_0-0 genomicbackground,28,6,28_6
query_29,0,genomicbackground,0,genomicbackground,0.27520596981048584,29_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_30_percentage_0_position_0-0 genomicbackground,29,6,29_6
query_30,0,genomicbackground,0,genomicbackground,0.4453306496143341,30_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_35_percentage_0_position_0-0 genomicbackground,30,6,30_6
query_31,0,genomicbackground,0,genomicbackground,0.07959335297346115,31_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_40_percentage_0_position_0-0 genomicbackground,31,6,31_6
query_32,0,genomicbackground,0,genomicbackground,0.35059934854507446,32_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_45_percentage_0_position_0-0 genomicbackground,32,6,32_6
query_33,0,genomicbackground,0,genomicbackground,0.04350766912102699,33_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_50_percentage_0_position_0-0 genomicbackground,33,6,33_6
query_34,0,genomicbackground,0,genomicbackground,0.03820132091641426,34_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_55_percentage_0_position_0-0 genomicbackground,34,6,34_6
query_35,0,genomicbackground,0,genomicbackground,0.05248801037669182,35_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_60_percentage_0_position_0-0 genomicbackground,35,6,35_6
query_36,0,genomicbackground,0,genomicbackground,0.007511312607675791,36_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_65_percentage_0_position_0-0 genomicbackground,36,6,36_6
query_37,0,genomicbackground,0,genomicbackground,0.004468339495360851,37_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_70_percentage_0_position_0-0 genomicbackground,37,6,37_6
query_38,0,genomicbackground,0,genomicbackground,0.008052627556025982,38_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_75_percentage_0_position_0-0 genomicbackground,38,6,38_6
query_39,0,genomicbackground,1,riboswitch,0.7622053027153015,39_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_80_percentage_0_position_0-0 genomicbackground,39,6,39_6
query_40,0,genomicbackground,0,genomicbackground,0.011585840955376625,40_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_85_percentage_0_position_0-0 genomicbackground,40,6,40_6
query_41,0,genomicbackground,0,genomicbackground,0.0790296345949173,41_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_90_percentage_0_position_0-0 genomicbackground,41,6,41_6
query_42,0,genomicbackground,0,genomicbackground,0.021470658481121063,42_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_95_percentage_0_position_0-0 genomicbackground,42,6,42_6
query_43,0,genomicbackground,0,genomicbackground,0.010945949703454971,43_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_100_off_100_percentage_0_position_0-0 genomicbackground,43,6,43_6
query_44,0,genomicbackground,0,genomicbackground,0.36707669496536255,44_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_0_percentage_0_position_0-0 genomicbackground,44,6,44_6
query_45,0,genomicbackground,0,genomicbackground,0.07469912618398666,45_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_5_percentage_0_position_0-0 genomicbackground,45,6,45_6
query_46,0,genomicbackground,1,riboswitch,0.7080842852592468,46_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_10_percentage_0_position_0-0 genomicbackground,46,6,46_6
query_47,0,genomicbackground,0,genomicbackground,0.13255831599235535,47_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_15_percentage_0_position_0-0 genomicbackground,47,6,47_6
query_48,0,genomicbackground,0,genomicbackground,0.002896243240684271,48_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_20_percentage_0_position_0-0 genomicbackground,48,6,48_6
query_49,0,genomicbackground,0,genomicbackground,0.002774980152025819,49_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_25_percentage_0_position_0-0 genomicbackground,49,6,49_6
query_50,0,genomicbackground,0,genomicbackground,0.15305431187152863,50_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_30_percentage_0_position_0-0 genomicbackground,50,6,50_6
query_51,0,genomicbackground,0,genomicbackground,0.23009580373764038,51_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_35_percentage_0_position_0-0 genomicbackground,51,6,51_6
query_52,0,genomicbackground,0,genomicbackground,0.05924263969063759,52_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_40_percentage_0_position_0-0 genomicbackground,52,6,52_6
query_53,0,genomicbackground,0,genomicbackground,0.052819766104221344,53_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_45_percentage_0_position_0-0 genomicbackground,53,6,53_6
query_54,0,genomicbackground,0,genomicbackground,0.047330018132925034,54_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_50_percentage_0_position_0-0 genomicbackground,54,6,54_6
query_55,0,genomicbackground,0,genomicbackground,0.021853694692254066,55_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_55_percentage_0_position_0-0 genomicbackground,55,6,55_6
query_56,0,genomicbackground,0,genomicbackground,0.010530081577599049,56_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_60_percentage_0_position_0-0 genomicbackground,56,6,56_6
query_57,0,genomicbackground,0,genomicbackground,0.004880552180111408,57_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_65_percentage_0_position_0-0 genomicbackground,57,6,57_6
query_58,0,genomicbackground,0,genomicbackground,0.004056969657540321,58_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_70_percentage_0_position_0-0 genomicbackground,58,6,58_6
query_59,0,genomicbackground,0,genomicbackground,0.006481603253632784,59_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_75_percentage_0_position_0-0 genomicbackground,59,6,59_6
query_60,0,genomicbackground,0,genomicbackground,0.35436683893203735,60_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_80_percentage_0_position_0-0 genomicbackground,60,6,60_6
query_61,0,genomicbackground,0,genomicbackground,0.011116663925349712,61_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_85_percentage_0_position_0-0 genomicbackground,61,6,61_6
query_62,0,genomicbackground,0,genomicbackground,0.0016544125974178314,62_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_90_percentage_0_position_0-0 genomicbackground,62,6,62_6
query_63,0,genomicbackground,0,genomicbackground,0.011502565816044807,63_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_105_off_95_percentage_0_position_0-0 genomicbackground,63,6,63_6
query_64,0,genomicbackground,0,genomicbackground,0.2341989129781723,64_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_0_percentage_0_position_0-0 genomicbackground,64,6,64_6
query_65,0,genomicbackground,0,genomicbackground,0.2355429083108902,65_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_5_percentage_0_position_0-0 genomicbackground,65,6,65_6
query_66,0,genomicbackground,0,genomicbackground,0.08551385253667831,66_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_10_percentage_0_position_0-0 genomicbackground,66,6,66_6
query_67,0,genomicbackground,0,genomicbackground,0.2349257916212082,67_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_15_percentage_0_position_0-0 genomicbackground,67,6,67_6
query_68,0,genomicbackground,0,genomicbackground,0.004328220151364803,68_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_20_percentage_0_position_0-0 genomicbackground,68,6,68_6
query_69,0,genomicbackground,0,genomicbackground,0.012010199949145317,69_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_25_percentage_0_position_0-0 genomicbackground,69,6,69_6
query_70,0,genomicbackground,0,genomicbackground,0.11628430336713791,70_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_30_percentage_0_position_0-0 genomicbackground,70,6,70_6
query_71,0,genomicbackground,0,genomicbackground,0.16056294739246368,71_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_35_percentage_0_position_0-0 genomicbackground,71,6,71_6
query_72,0,genomicbackground,0,genomicbackground,0.04336542636156082,72_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_40_percentage_0_position_0-0 genomicbackground,72,6,72_6
query_73,0,genomicbackground,0,genomicbackground,0.07557493448257446,73_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_45_percentage_0_position_0-0 genomicbackground,73,6,73_6
query_74,0,genomicbackground,0,genomicbackground,0.021784523501992226,74_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_50_percentage_0_position_0-0 genomicbackground,74,6,74_6
query_75,0,genomicbackground,0,genomicbackground,0.005070032086223364,75_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_55_percentage_0_position_0-0 genomicbackground,75,6,75_6
query_76,0,genomicbackground,0,genomicbackground,0.005599237512797117,76_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_60_percentage_0_position_0-0 genomicbackground,76,6,76_6
query_77,0,genomicbackground,0,genomicbackground,0.01210726611316204,77_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_65_percentage_0_position_0-0 genomicbackground,77,6,77_6
query_78,0,genomicbackground,0,genomicbackground,0.0034134581219404936,78_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_70_percentage_0_position_0-0 genomicbackground,78,6,78_6
query_79,0,genomicbackground,0,genomicbackground,0.006466476712375879,79_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_75_percentage_0_position_0-0 genomicbackground,79,6,79_6
query_80,0,genomicbackground,0,genomicbackground,0.27917253971099854,80_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_80_percentage_0_position_0-0 genomicbackground,80,6,80_6
query_81,0,genomicbackground,0,genomicbackground,0.011819371022284031,81_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_85_percentage_0_position_0-0 genomicbackground,81,6,81_6
query_82,0,genomicbackground,0,genomicbackground,0.009957727044820786,82_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_110_off_90_percentage_0_position_0-0 genomicbackground,82,6,82_6
query_83,0,genomicbackground,0,genomicbackground,0.20357771217823029,83_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_0_percentage_0_position_0-0 genomicbackground,83,6,83_6
query_84,0,genomicbackground,0,genomicbackground,0.04099563509225845,84_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_5_percentage_0_position_0-0 genomicbackground,84,6,84_6
query_85,0,genomicbackground,1,riboswitch,0.8750597238540649,85_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_10_percentage_0_position_0-0 genomicbackground,85,6,85_6
query_86,0,genomicbackground,0,genomicbackground,0.3162010610103607,86_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_15_percentage_0_position_0-0 genomicbackground,86,6,86_6
query_87,0,genomicbackground,0,genomicbackground,0.015602990984916687,87_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_20_percentage_0_position_0-0 genomicbackground,87,6,87_6
query_88,0,genomicbackground,0,genomicbackground,0.008937424048781395,88_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_25_percentage_0_position_0-0 genomicbackground,88,6,88_6
query_89,0,genomicbackground,0,genomicbackground,0.11976779252290726,89_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,6,89_6
query_90,0,genomicbackground,0,genomicbackground,0.10534342378377914,90_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,6,90_6
query_91,0,genomicbackground,0,genomicbackground,0.07597710937261581,91_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,6,91_6
query_92,0,genomicbackground,0,genomicbackground,0.05792167782783508,92_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,6,92_6
query_93,0,genomicbackground,0,genomicbackground,0.0224014725536108,93_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,6,93_6
query_94,0,genomicbackground,0,genomicbackground,0.0035609251353889704,94_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,6,94_6
query_95,0,genomicbackground,0,genomicbackground,0.004847811535000801,95_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,6,95_6
query_96,0,genomicbackground,0,genomicbackground,0.008851797319948673,96_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,6,96_6
query_97,0,genomicbackground,0,genomicbackground,0.003921054303646088,97_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,6,97_6
query_98,0,genomicbackground,0,genomicbackground,0.005883994046598673,98_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,6,98_6
query_99,0,genomicbackground,0,genomicbackground,0.3082011044025421,99_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,6,99_6
query_100,0,genomicbackground,0,genomicbackground,0.011616243049502373,100_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,6,100_6
query_101,0,genomicbackground,0,genomicbackground,0.09175572544336319,101_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,6,101_6
query_102,0,genomicbackground,0,genomicbackground,0.47866111993789673,102_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,6,102_6
query_103,0,genomicbackground,1,riboswitch,0.8783617615699768,103_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,6,103_6
query_104,0,genomicbackground,1,riboswitch,0.6066263914108276,104_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,6,104_6
query_105,0,genomicbackground,0,genomicbackground,0.010888478718698025,105_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,6,105_6
query_106,0,genomicbackground,0,genomicbackground,0.008026272058486938,106_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,6,106_6
query_107,0,genomicbackground,0,genomicbackground,0.04794996604323387,107_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,6,107_6
query_108,0,genomicbackground,0,genomicbackground,0.057255085557699203,108_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,6,108_6
query_109,0,genomicbackground,0,genomicbackground,0.05809343233704567,109_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,6,109_6
query_110,0,genomicbackground,0,genomicbackground,0.05773331597447395,110_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,6,110_6
query_111,0,genomicbackground,0,genomicbackground,0.0039761909283697605,111_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,6,111_6
query_112,0,genomicbackground,0,genomicbackground,0.003319205716252327,112_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,6,112_6
query_113,0,genomicbackground,0,genomicbackground,0.0039058495312929153,113_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,6,113_6
query_114,0,genomicbackground,0,genomicbackground,0.008053706958889961,114_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,6,114_6
query_115,0,genomicbackground,0,genomicbackground,0.003688224358484149,115_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,6,115_6
query_116,0,genomicbackground,0,genomicbackground,0.010285533964633942,116_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,6,116_6
query_117,0,genomicbackground,0,genomicbackground,0.17496444284915924,117_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,6,117_6
query_118,0,genomicbackground,1,riboswitch,0.899520993232727,118_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,6,118_6
query_119,0,genomicbackground,1,riboswitch,0.5495536923408508,119_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,6,119_6
query_120,0,genomicbackground,1,riboswitch,0.6007846593856812,120_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,6,120_6
query_121,0,genomicbackground,0,genomicbackground,0.3182753026485443,121_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,6,121_6
query_122,0,genomicbackground,0,genomicbackground,0.009640729986131191,122_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,6,122_6
query_123,0,genomicbackground,0,genomicbackground,0.02150595746934414,123_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,6,123_6
query_124,0,genomicbackground,0,genomicbackground,0.09841234982013702,124_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,6,124_6
query_125,0,genomicbackground,0,genomicbackground,0.045842722058296204,125_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,6,125_6
query_126,0,genomicbackground,0,genomicbackground,0.05955685302615166,126_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,6,126_6
query_127,0,genomicbackground,0,genomicbackground,0.04697481915354729,127_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,6,127_6
query_128,0,genomicbackground,0,genomicbackground,0.0036540995351970196,128_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,6,128_6
query_129,0,genomicbackground,0,genomicbackground,0.0028231791220605373,129_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,6,129_6
query_130,0,genomicbackground,0,genomicbackground,0.0041249957866966724,130_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,6,130_6
query_131,0,genomicbackground,0,genomicbackground,0.007276750169694424,131_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,6,131_6
query_132,0,genomicbackground,0,genomicbackground,0.010884299874305725,132_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,6,132_6
query_133,0,genomicbackground,0,genomicbackground,0.009492740035057068,133_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,6,133_6
query_134,0,genomicbackground,1,riboswitch,0.876688539981842,134_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,6,134_6
query_135,0,genomicbackground,0,genomicbackground,0.292513906955719,135_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,6,135_6
query_136,0,genomicbackground,0,genomicbackground,0.26185354590415955,136_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,6,136_6
query_137,0,genomicbackground,0,genomicbackground,0.009239834733307362,137_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,6,137_6
query_138,0,genomicbackground,0,genomicbackground,0.05226762592792511,138_6_RF00168_6_NC_000913.3_4233124-4233721_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,6,138_6
