qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_21,0,genomicbackground,0,genomicbackground,0.004548248834908009,21_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_95_off_100_percentage_0_position_0-0 genomicbackground,21,4,21_4
query_22,0,genomicbackground,0,genomicbackground,0.0069388533011078835,22_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_95_off_105_percentage_0_position_0-0 genomicbackground,22,4,22_4
query_23,0,genomicbackground,0,genomicbackground,0.0026255964767187834,23_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_0_percentage_0_position_0-0 genomicbackground,23,4,23_4
query_24,0,genomicbackground,0,genomicbackground,0.003705400973558426,24_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_5_percentage_0_position_0-0 genomicbackground,24,4,24_4
query_25,0,genomicbackground,0,genomicbackground,0.0042998529970645905,25_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_10_percentage_0_position_0-0 genomicbackground,25,4,25_4
query_26,0,genomicbackground,0,genomicbackground,0.0049093361012637615,26_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_15_percentage_0_position_0-0 genomicbackground,26,4,26_4
query_27,0,genomicbackground,0,genomicbackground,0.0020177834667265415,27_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_20_percentage_0_position_0-0 genomicbackground,27,4,27_4
query_28,0,genomicbackground,0,genomicbackground,0.005467392969876528,28_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_25_percentage_0_position_0-0 genomicbackground,28,4,28_4
query_29,0,genomicbackground,0,genomicbackground,0.005431321449577808,29_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_30_percentage_0_position_0-0 genomicbackground,29,4,29_4
query_30,0,genomicbackground,0,genomicbackground,0.007126361597329378,30_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_35_percentage_0_position_0-0 genomicbackground,30,4,30_4
query_31,0,genomicbackground,0,genomicbackground,0.006880670320242643,31_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_40_percentage_0_position_0-0 genomicbackground,31,4,31_4
query_32,0,genomicbackground,0,genomicbackground,0.005370051600039005,32_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_45_percentage_0_position_0-0 genomicbackground,32,4,32_4
query_33,0,genomicbackground,0,genomicbackground,0.0057084583677351475,33_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_50_percentage_0_position_0-0 genomicbackground,33,4,33_4
query_34,0,genomicbackground,0,genomicbackground,0.00273328460752964,34_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_55_percentage_0_position_0-0 genomicbackground,34,4,34_4
query_35,0,genomicbackground,0,genomicbackground,0.0035964359994977713,35_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_60_percentage_0_position_0-0 genomicbackground,35,4,35_4
query_36,0,genomicbackground,0,genomicbackground,0.005043498706072569,36_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_65_percentage_0_position_0-0 genomicbackground,36,4,36_4
query_37,0,genomicbackground,0,genomicbackground,0.007113935425877571,37_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_70_percentage_0_position_0-0 genomicbackground,37,4,37_4
query_38,0,genomicbackground,0,genomicbackground,0.007092309184372425,38_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_75_percentage_0_position_0-0 genomicbackground,38,4,38_4
query_39,0,genomicbackground,0,genomicbackground,0.003807234112173319,39_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_80_percentage_0_position_0-0 genomicbackground,39,4,39_4
query_40,0,genomicbackground,0,genomicbackground,0.00410660682246089,40_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_85_percentage_0_position_0-0 genomicbackground,40,4,40_4
query_41,0,genomicbackground,0,genomicbackground,0.0026207545306533575,41_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_90_percentage_0_position_0-0 genomicbackground,41,4,41_4
query_42,0,genomicbackground,0,genomicbackground,0.005995723884552717,42_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_95_percentage_0_position_0-0 genomicbackground,42,4,42_4
query_43,0,genomicbackground,0,genomicbackground,0.00492422841489315,43_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_100_off_100_percentage_0_position_0-0 genomicbackground,43,4,43_4
query_44,0,genomicbackground,0,genomicbackground,0.005326343700289726,44_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_0_percentage_0_position_0-0 genomicbackground,44,4,44_4
query_45,0,genomicbackground,0,genomicbackground,0.0038997323717921972,45_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_5_percentage_0_position_0-0 genomicbackground,45,4,45_4
query_46,0,genomicbackground,0,genomicbackground,0.005163889843970537,46_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_10_percentage_0_position_0-0 genomicbackground,46,4,46_4
query_47,0,genomicbackground,0,genomicbackground,0.0054185036569833755,47_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_15_percentage_0_position_0-0 genomicbackground,47,4,47_4
query_48,0,genomicbackground,0,genomicbackground,0.0021887379698455334,48_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_20_percentage_0_position_0-0 genomicbackground,48,4,48_4
query_49,0,genomicbackground,0,genomicbackground,0.005028159823268652,49_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_25_percentage_0_position_0-0 genomicbackground,49,4,49_4
query_50,0,genomicbackground,0,genomicbackground,0.005893720779567957,50_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_30_percentage_0_position_0-0 genomicbackground,50,4,50_4
query_51,0,genomicbackground,0,genomicbackground,0.0070773400366306305,51_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_35_percentage_0_position_0-0 genomicbackground,51,4,51_4
query_52,0,genomicbackground,0,genomicbackground,0.004449316766113043,52_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_40_percentage_0_position_0-0 genomicbackground,52,4,52_4
query_53,0,genomicbackground,0,genomicbackground,0.00836749654263258,53_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_45_percentage_0_position_0-0 genomicbackground,53,4,53_4
query_54,0,genomicbackground,0,genomicbackground,0.002777557587251067,54_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_50_percentage_0_position_0-0 genomicbackground,54,4,54_4
query_55,0,genomicbackground,0,genomicbackground,0.004127965308725834,55_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_55_percentage_0_position_0-0 genomicbackground,55,4,55_4
query_56,0,genomicbackground,0,genomicbackground,0.0037242695689201355,56_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_60_percentage_0_position_0-0 genomicbackground,56,4,56_4
query_57,0,genomicbackground,0,genomicbackground,0.007068452890962362,57_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_65_percentage_0_position_0-0 genomicbackground,57,4,57_4
query_58,0,genomicbackground,0,genomicbackground,0.007557359524071217,58_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_70_percentage_0_position_0-0 genomicbackground,58,4,58_4
query_59,0,genomicbackground,0,genomicbackground,0.006925608031451702,59_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_75_percentage_0_position_0-0 genomicbackground,59,4,59_4
query_60,0,genomicbackground,0,genomicbackground,0.005931658670306206,60_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_80_percentage_0_position_0-0 genomicbackground,60,4,60_4
query_61,0,genomicbackground,0,genomicbackground,0.005432489328086376,61_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_85_percentage_0_position_0-0 genomicbackground,61,4,61_4
query_62,0,genomicbackground,0,genomicbackground,0.011614399030804634,62_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_90_percentage_0_position_0-0 genomicbackground,62,4,62_4
query_63,0,genomicbackground,0,genomicbackground,0.007122353184968233,63_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_105_off_95_percentage_0_position_0-0 genomicbackground,63,4,63_4
query_64,0,genomicbackground,0,genomicbackground,0.005485387519001961,64_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_0_percentage_0_position_0-0 genomicbackground,64,4,64_4
query_65,0,genomicbackground,0,genomicbackground,0.00466943671926856,65_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_5_percentage_0_position_0-0 genomicbackground,65,4,65_4
query_66,0,genomicbackground,0,genomicbackground,0.005656032357364893,66_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_10_percentage_0_position_0-0 genomicbackground,66,4,66_4
query_67,0,genomicbackground,0,genomicbackground,0.005365042947232723,67_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_15_percentage_0_position_0-0 genomicbackground,67,4,67_4
query_68,0,genomicbackground,0,genomicbackground,0.00110180105548352,68_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_20_percentage_0_position_0-0 genomicbackground,68,4,68_4
query_69,0,genomicbackground,0,genomicbackground,0.005496159195899963,69_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_25_percentage_0_position_0-0 genomicbackground,69,4,69_4
query_70,0,genomicbackground,0,genomicbackground,0.006129610817879438,70_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_30_percentage_0_position_0-0 genomicbackground,70,4,70_4
query_71,0,genomicbackground,0,genomicbackground,0.0051649585366249084,71_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_35_percentage_0_position_0-0 genomicbackground,71,4,71_4
query_72,0,genomicbackground,0,genomicbackground,0.004529302939772606,72_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_40_percentage_0_position_0-0 genomicbackground,72,4,72_4
query_73,0,genomicbackground,0,genomicbackground,0.004160656593739986,73_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_45_percentage_0_position_0-0 genomicbackground,73,4,73_4
query_74,0,genomicbackground,0,genomicbackground,0.004105430096387863,74_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_50_percentage_0_position_0-0 genomicbackground,74,4,74_4
query_75,0,genomicbackground,0,genomicbackground,0.004232435487210751,75_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_55_percentage_0_position_0-0 genomicbackground,75,4,75_4
query_76,0,genomicbackground,0,genomicbackground,0.004605954047292471,76_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_60_percentage_0_position_0-0 genomicbackground,76,4,76_4
query_77,0,genomicbackground,0,genomicbackground,0.00483838701620698,77_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_65_percentage_0_position_0-0 genomicbackground,77,4,77_4
query_78,0,genomicbackground,0,genomicbackground,0.009856345131993294,78_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_70_percentage_0_position_0-0 genomicbackground,78,4,78_4
query_79,0,genomicbackground,0,genomicbackground,0.011286741122603416,79_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_75_percentage_0_position_0-0 genomicbackground,79,4,79_4
query_80,0,genomicbackground,0,genomicbackground,0.0065704514272511005,80_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_80_percentage_0_position_0-0 genomicbackground,80,4,80_4
query_81,0,genomicbackground,0,genomicbackground,0.006487691774964333,81_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_85_percentage_0_position_0-0 genomicbackground,81,4,81_4
query_82,0,genomicbackground,0,genomicbackground,0.01085322443395853,82_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_110_off_90_percentage_0_position_0-0 genomicbackground,82,4,82_4
query_83,0,genomicbackground,0,genomicbackground,0.0052837347611784935,83_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_0_percentage_0_position_0-0 genomicbackground,83,4,83_4
query_84,0,genomicbackground,0,genomicbackground,0.005194894969463348,84_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_5_percentage_0_position_0-0 genomicbackground,84,4,84_4
query_85,0,genomicbackground,0,genomicbackground,0.0056199138052761555,85_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_10_percentage_0_position_0-0 genomicbackground,85,4,85_4
query_86,0,genomicbackground,0,genomicbackground,0.005555931478738785,86_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_15_percentage_0_position_0-0 genomicbackground,86,4,86_4
query_87,0,genomicbackground,0,genomicbackground,0.0009537225705571473,87_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_20_percentage_0_position_0-0 genomicbackground,87,4,87_4
query_88,0,genomicbackground,0,genomicbackground,0.005947419907897711,88_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_25_percentage_0_position_0-0 genomicbackground,88,4,88_4
query_89,0,genomicbackground,0,genomicbackground,0.006460497621446848,89_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,4,89_4
query_90,0,genomicbackground,0,genomicbackground,0.005538328550755978,90_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,4,90_4
query_91,0,genomicbackground,0,genomicbackground,0.003639820497483015,91_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,4,91_4
query_92,0,genomicbackground,0,genomicbackground,0.00333807454444468,92_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,4,92_4
query_93,0,genomicbackground,0,genomicbackground,0.004318290390074253,93_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,4,93_4
query_94,0,genomicbackground,0,genomicbackground,0.004968035034835339,94_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,4,94_4
query_95,0,genomicbackground,0,genomicbackground,0.004202256444841623,95_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,4,95_4
query_96,0,genomicbackground,0,genomicbackground,0.0047410111874341965,96_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,4,96_4
query_97,0,genomicbackground,0,genomicbackground,0.0114364605396986,97_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,4,97_4
query_98,0,genomicbackground,0,genomicbackground,0.01130751334130764,98_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,4,98_4
query_99,0,genomicbackground,0,genomicbackground,0.0023421691730618477,99_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,4,99_4
query_100,0,genomicbackground,0,genomicbackground,0.007364341523498297,100_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,4,100_4
query_101,0,genomicbackground,0,genomicbackground,0.005778158083558083,101_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,4,101_4
query_102,0,genomicbackground,0,genomicbackground,0.0044545941054821014,102_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,4,102_4
query_103,0,genomicbackground,0,genomicbackground,0.005818327888846397,103_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,4,103_4
query_104,0,genomicbackground,0,genomicbackground,0.006013911683112383,104_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,4,104_4
query_105,0,genomicbackground,0,genomicbackground,0.0009972704574465752,105_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,4,105_4
query_106,0,genomicbackground,0,genomicbackground,0.0017901938408613205,106_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,4,106_4
query_107,0,genomicbackground,0,genomicbackground,0.007074326742440462,107_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,4,107_4
query_108,0,genomicbackground,0,genomicbackground,0.004680165089666843,108_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,4,108_4
query_109,0,genomicbackground,0,genomicbackground,0.003596683032810688,109_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,4,109_4
query_110,0,genomicbackground,0,genomicbackground,0.00351542211137712,110_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,4,110_4
query_111,0,genomicbackground,0,genomicbackground,0.0049269176088273525,111_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,4,111_4
query_112,0,genomicbackground,0,genomicbackground,0.0037211542949080467,112_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,4,112_4
query_113,0,genomicbackground,0,genomicbackground,0.004371510352939367,113_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,4,113_4
query_114,0,genomicbackground,0,genomicbackground,0.007499953266233206,114_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,4,114_4
query_115,0,genomicbackground,0,genomicbackground,0.01129035372287035,115_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,4,115_4
query_116,0,genomicbackground,0,genomicbackground,0.0034377588890492916,116_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,4,116_4
query_117,0,genomicbackground,0,genomicbackground,0.0024437671527266502,117_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,4,117_4
query_118,0,genomicbackground,0,genomicbackground,0.005602455697953701,118_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,4,118_4
query_119,0,genomicbackground,0,genomicbackground,0.004587552975863218,119_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,4,119_4
query_120,0,genomicbackground,0,genomicbackground,0.006245790049433708,120_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,4,120_4
query_121,0,genomicbackground,0,genomicbackground,0.006142147816717625,121_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,4,121_4
query_122,0,genomicbackground,0,genomicbackground,0.001906182267703116,122_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,4,122_4
query_123,0,genomicbackground,0,genomicbackground,0.00212567369453609,123_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,4,123_4
query_124,0,genomicbackground,0,genomicbackground,0.004696854390203953,124_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,4,124_4
query_125,0,genomicbackground,0,genomicbackground,0.00423475494608283,125_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,4,125_4
query_126,0,genomicbackground,0,genomicbackground,0.003713358659297228,126_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,4,126_4
query_127,0,genomicbackground,0,genomicbackground,0.0041229017078876495,127_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,4,127_4
query_128,0,genomicbackground,0,genomicbackground,0.0036898215766996145,128_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,4,128_4
query_129,0,genomicbackground,0,genomicbackground,0.0038460614159703255,129_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,4,129_4
query_130,0,genomicbackground,0,genomicbackground,0.0050034914165735245,130_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,4,130_4
query_131,0,genomicbackground,0,genomicbackground,0.008061729371547699,131_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,4,131_4
query_132,0,genomicbackground,0,genomicbackground,0.010735045187175274,132_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,4,132_4
query_133,0,genomicbackground,0,genomicbackground,0.0034860181622207165,133_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,4,133_4
query_134,0,genomicbackground,0,genomicbackground,0.005582066718488932,134_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,4,134_4
query_135,0,genomicbackground,0,genomicbackground,0.00519418902695179,135_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,4,135_4
query_136,0,genomicbackground,0,genomicbackground,0.006436498370021582,136_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,4,136_4
query_137,0,genomicbackground,0,genomicbackground,0.004484822507947683,137_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,4,137_4
query_138,0,genomicbackground,0,genomicbackground,0.0013261877465993166,138_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,4,138_4
query_139,0,genomicbackground,0,genomicbackground,0.00199590134434402,139_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_25_percentage_0_position_0-0 genomicbackground,139,4,139_4
query_140,0,genomicbackground,0,genomicbackground,0.0022199025843292475,140_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_30_percentage_0_position_0-0 genomicbackground,140,4,140_4
query_141,0,genomicbackground,0,genomicbackground,0.004337110091000795,141_4_RF00059_4_NC_000913.3_75310-75810_ext_0-200_int_130_off_35_percentage_0_position_0-0 genomicbackground,141,4,141_4
