qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_89,0,genomicbackground,0,genomicbackground,0.025223808363080025,89_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,3,89_3
query_90,0,genomicbackground,0,genomicbackground,0.05008604750037193,90_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,3,90_3
query_91,0,genomicbackground,0,genomicbackground,0.03741110861301422,91_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,3,91_3
query_92,0,genomicbackground,0,genomicbackground,0.003367222845554352,92_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,3,92_3
query_93,0,genomicbackground,0,genomicbackground,0.00936934631317854,93_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,3,93_3
query_94,0,genomicbackground,0,genomicbackground,0.014263071119785309,94_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,3,94_3
query_95,0,genomicbackground,0,genomicbackground,0.010671147145330906,95_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,3,95_3
query_96,0,genomicbackground,0,genomicbackground,0.007805149536579847,96_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,3,96_3
query_97,0,genomicbackground,0,genomicbackground,0.007228007074445486,97_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,3,97_3
query_98,0,genomicbackground,0,genomicbackground,0.006466550752520561,98_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,3,98_3
query_99,0,genomicbackground,0,genomicbackground,0.008905676193535328,99_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,3,99_3
query_100,0,genomicbackground,0,genomicbackground,0.00581236882135272,100_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,3,100_3
query_101,0,genomicbackground,0,genomicbackground,0.4265526533126831,101_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,3,101_3
query_102,0,genomicbackground,0,genomicbackground,0.4720155596733093,102_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,3,102_3
query_103,0,genomicbackground,1,riboswitch,0.5360804200172424,103_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,3,103_3
query_104,0,genomicbackground,0,genomicbackground,0.2812132239341736,104_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,3,104_3
query_105,0,genomicbackground,0,genomicbackground,0.06732657551765442,105_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,3,105_3
query_106,0,genomicbackground,0,genomicbackground,0.024076784029603004,106_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,3,106_3
query_107,0,genomicbackground,0,genomicbackground,0.025731179863214493,107_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,3,107_3
query_108,0,genomicbackground,0,genomicbackground,0.05203844979405403,108_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,3,108_3
query_109,0,genomicbackground,0,genomicbackground,0.006509240251034498,109_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,3,109_3
query_110,0,genomicbackground,0,genomicbackground,0.002900573192164302,110_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,3,110_3
query_111,0,genomicbackground,0,genomicbackground,0.015970857813954353,111_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,3,111_3
query_112,0,genomicbackground,0,genomicbackground,0.009858201257884502,112_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,3,112_3
query_113,0,genomicbackground,0,genomicbackground,0.010026637464761734,113_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,3,113_3
query_114,0,genomicbackground,0,genomicbackground,0.007639730349183083,114_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,3,114_3
query_115,0,genomicbackground,0,genomicbackground,0.007261405698955059,115_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,3,115_3
query_116,0,genomicbackground,0,genomicbackground,0.006312182638794184,116_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,3,116_3
query_117,0,genomicbackground,0,genomicbackground,0.007362185977399349,117_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,3,117_3
query_118,0,genomicbackground,0,genomicbackground,0.280361145734787,118_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,3,118_3
query_119,0,genomicbackground,0,genomicbackground,0.38886427879333496,119_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,3,119_3
query_120,0,genomicbackground,0,genomicbackground,0.20633120834827423,120_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,3,120_3
query_121,0,genomicbackground,0,genomicbackground,0.2142416387796402,121_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,3,121_3
query_122,0,genomicbackground,0,genomicbackground,0.05503430217504501,122_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,3,122_3
query_123,0,genomicbackground,0,genomicbackground,0.016949918121099472,123_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,3,123_3
query_124,0,genomicbackground,0,genomicbackground,0.028030624613165855,124_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,3,124_3
query_125,0,genomicbackground,0,genomicbackground,0.008567392826080322,125_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,3,125_3
query_126,0,genomicbackground,0,genomicbackground,0.005428972654044628,126_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,3,126_3
query_127,0,genomicbackground,0,genomicbackground,0.01778748445212841,127_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,3,127_3
query_128,0,genomicbackground,0,genomicbackground,0.013842361979186535,128_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,3,128_3
query_129,0,genomicbackground,0,genomicbackground,0.011938598938286304,129_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,3,129_3
query_130,0,genomicbackground,0,genomicbackground,0.012774103321135044,130_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,3,130_3
query_131,0,genomicbackground,0,genomicbackground,0.0076439096592366695,131_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,3,131_3
query_132,0,genomicbackground,0,genomicbackground,0.010397620499134064,132_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,3,132_3
query_133,0,genomicbackground,0,genomicbackground,0.005474089179188013,133_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,3,133_3
query_134,0,genomicbackground,0,genomicbackground,0.22102153301239014,134_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,3,134_3
query_135,0,genomicbackground,0,genomicbackground,0.1907043755054474,135_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,3,135_3
query_136,0,genomicbackground,0,genomicbackground,0.16443327069282532,136_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,3,136_3
query_137,0,genomicbackground,0,genomicbackground,0.10156449675559998,137_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,3,137_3
query_138,0,genomicbackground,0,genomicbackground,0.07150868326425552,138_3_RF00059_3_NC_000913.3_2185135-2185632_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,3,138_3
