qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_26,0,genomicbackground,0,genomicbackground,0.061653319746255875,26_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_15_percentage_0_position_0-0 genomicbackground,26,1,26_1
query_27,0,genomicbackground,0,genomicbackground,0.054628051817417145,27_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_20_percentage_0_position_0-0 genomicbackground,27,1,27_1
query_28,0,genomicbackground,0,genomicbackground,0.057500697672367096,28_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_25_percentage_0_position_0-0 genomicbackground,28,1,28_1
query_29,0,genomicbackground,1,riboswitch,0.5898128747940063,29_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_30_percentage_0_position_0-0 genomicbackground,29,1,29_1
query_30,0,genomicbackground,0,genomicbackground,0.28429293632507324,30_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_35_percentage_0_position_0-0 genomicbackground,30,1,30_1
query_31,0,genomicbackground,0,genomicbackground,0.026074333116412163,31_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_40_percentage_0_position_0-0 genomicbackground,31,1,31_1
query_32,0,genomicbackground,0,genomicbackground,0.10023793578147888,32_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_45_percentage_0_position_0-0 genomicbackground,32,1,32_1
query_33,0,genomicbackground,0,genomicbackground,0.1706293225288391,33_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_50_percentage_0_position_0-0 genomicbackground,33,1,33_1
query_34,0,genomicbackground,0,genomicbackground,0.07352881878614426,34_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_55_percentage_0_position_0-0 genomicbackground,34,1,34_1
query_35,0,genomicbackground,0,genomicbackground,0.08215145021677017,35_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_60_percentage_0_position_0-0 genomicbackground,35,1,35_1
query_36,0,genomicbackground,0,genomicbackground,0.010381212458014488,36_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_65_percentage_0_position_0-0 genomicbackground,36,1,36_1
query_37,0,genomicbackground,0,genomicbackground,0.005510807503014803,37_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_70_percentage_0_position_0-0 genomicbackground,37,1,37_1
query_38,0,genomicbackground,0,genomicbackground,0.004213838372379541,38_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_75_percentage_0_position_0-0 genomicbackground,38,1,38_1
query_39,0,genomicbackground,0,genomicbackground,0.004060650710016489,39_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_80_percentage_0_position_0-0 genomicbackground,39,1,39_1
query_40,0,genomicbackground,0,genomicbackground,0.003773945849388838,40_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_85_percentage_0_position_0-0 genomicbackground,40,1,40_1
query_41,0,genomicbackground,0,genomicbackground,0.008881380781531334,41_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_90_percentage_0_position_0-0 genomicbackground,41,1,41_1
query_42,0,genomicbackground,0,genomicbackground,0.006247300188988447,42_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_95_percentage_0_position_0-0 genomicbackground,42,1,42_1
query_43,0,genomicbackground,0,genomicbackground,0.015434040687978268,43_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_100_off_100_percentage_0_position_0-0 genomicbackground,43,1,43_1
query_44,0,genomicbackground,0,genomicbackground,0.42847734689712524,44_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_0_percentage_0_position_0-0 genomicbackground,44,1,44_1
query_45,0,genomicbackground,0,genomicbackground,0.4133291244506836,45_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_5_percentage_0_position_0-0 genomicbackground,45,1,45_1
query_46,0,genomicbackground,0,genomicbackground,0.10817946493625641,46_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_10_percentage_0_position_0-0 genomicbackground,46,1,46_1
query_47,0,genomicbackground,0,genomicbackground,0.05520033836364746,47_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_15_percentage_0_position_0-0 genomicbackground,47,1,47_1
query_48,0,genomicbackground,0,genomicbackground,0.008667659014463425,48_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_20_percentage_0_position_0-0 genomicbackground,48,1,48_1
query_49,0,genomicbackground,0,genomicbackground,0.03209332749247551,49_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_25_percentage_0_position_0-0 genomicbackground,49,1,49_1
query_50,0,genomicbackground,0,genomicbackground,0.43054863810539246,50_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_30_percentage_0_position_0-0 genomicbackground,50,1,50_1
query_51,0,genomicbackground,0,genomicbackground,0.026639651507139206,51_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_35_percentage_0_position_0-0 genomicbackground,51,1,51_1
query_52,0,genomicbackground,0,genomicbackground,0.02785049006342888,52_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_40_percentage_0_position_0-0 genomicbackground,52,1,52_1
query_53,0,genomicbackground,0,genomicbackground,0.12983402609825134,53_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_45_percentage_0_position_0-0 genomicbackground,53,1,53_1
query_54,0,genomicbackground,0,genomicbackground,0.07225305587053299,54_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_50_percentage_0_position_0-0 genomicbackground,54,1,54_1
query_55,0,genomicbackground,0,genomicbackground,0.11062260717153549,55_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_55_percentage_0_position_0-0 genomicbackground,55,1,55_1
query_56,0,genomicbackground,0,genomicbackground,0.06656741350889206,56_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_60_percentage_0_position_0-0 genomicbackground,56,1,56_1
query_57,0,genomicbackground,0,genomicbackground,0.014044641517102718,57_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_65_percentage_0_position_0-0 genomicbackground,57,1,57_1
query_58,0,genomicbackground,0,genomicbackground,0.0044445013627409935,58_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_70_percentage_0_position_0-0 genomicbackground,58,1,58_1
query_59,0,genomicbackground,0,genomicbackground,0.003917910624295473,59_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_75_percentage_0_position_0-0 genomicbackground,59,1,59_1
query_60,0,genomicbackground,0,genomicbackground,0.0038506085984408855,60_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_80_percentage_0_position_0-0 genomicbackground,60,1,60_1
query_61,0,genomicbackground,0,genomicbackground,0.0068175895139575005,61_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_85_percentage_0_position_0-0 genomicbackground,61,1,61_1
query_62,0,genomicbackground,0,genomicbackground,0.012945126742124557,62_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_90_percentage_0_position_0-0 genomicbackground,62,1,62_1
query_63,0,genomicbackground,0,genomicbackground,0.013866422697901726,63_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_105_off_95_percentage_0_position_0-0 genomicbackground,63,1,63_1
query_64,0,genomicbackground,0,genomicbackground,0.41568753123283386,64_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_0_percentage_0_position_0-0 genomicbackground,64,1,64_1
query_65,0,genomicbackground,0,genomicbackground,0.033249251544475555,65_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_5_percentage_0_position_0-0 genomicbackground,65,1,65_1
query_66,0,genomicbackground,1,riboswitch,0.7069974541664124,66_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_10_percentage_0_position_0-0 genomicbackground,66,1,66_1
query_67,0,genomicbackground,0,genomicbackground,0.004746806807816029,67_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_15_percentage_0_position_0-0 genomicbackground,67,1,67_1
query_68,0,genomicbackground,0,genomicbackground,0.0034104238729923964,68_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_20_percentage_0_position_0-0 genomicbackground,68,1,68_1
query_69,0,genomicbackground,0,genomicbackground,0.021653059870004654,69_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_25_percentage_0_position_0-0 genomicbackground,69,1,69_1
query_70,0,genomicbackground,0,genomicbackground,0.20225435495376587,70_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_30_percentage_0_position_0-0 genomicbackground,70,1,70_1
query_71,0,genomicbackground,0,genomicbackground,0.028946686536073685,71_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_35_percentage_0_position_0-0 genomicbackground,71,1,71_1
query_72,0,genomicbackground,0,genomicbackground,0.2351028472185135,72_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_40_percentage_0_position_0-0 genomicbackground,72,1,72_1
query_73,0,genomicbackground,0,genomicbackground,0.11385971307754517,73_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_45_percentage_0_position_0-0 genomicbackground,73,1,73_1
query_74,0,genomicbackground,0,genomicbackground,0.07049689441919327,74_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_50_percentage_0_position_0-0 genomicbackground,74,1,74_1
query_75,0,genomicbackground,0,genomicbackground,0.08744805306196213,75_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_55_percentage_0_position_0-0 genomicbackground,75,1,75_1
query_76,0,genomicbackground,0,genomicbackground,0.012717065401375294,76_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_60_percentage_0_position_0-0 genomicbackground,76,1,76_1
query_77,0,genomicbackground,0,genomicbackground,0.008311288431286812,77_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_65_percentage_0_position_0-0 genomicbackground,77,1,77_1
query_78,0,genomicbackground,0,genomicbackground,0.007049862295389175,78_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_70_percentage_0_position_0-0 genomicbackground,78,1,78_1
query_79,0,genomicbackground,0,genomicbackground,0.0037587988190352917,79_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_75_percentage_0_position_0-0 genomicbackground,79,1,79_1
query_80,0,genomicbackground,0,genomicbackground,0.006625006906688213,80_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_80_percentage_0_position_0-0 genomicbackground,80,1,80_1
query_81,0,genomicbackground,0,genomicbackground,0.012792292051017284,81_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_85_percentage_0_position_0-0 genomicbackground,81,1,81_1
query_82,0,genomicbackground,0,genomicbackground,0.0021735201589763165,82_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_110_off_90_percentage_0_position_0-0 genomicbackground,82,1,82_1
query_83,0,genomicbackground,0,genomicbackground,0.07018740475177765,83_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_0_percentage_0_position_0-0 genomicbackground,83,1,83_1
query_84,0,genomicbackground,0,genomicbackground,0.21392923593521118,84_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_5_percentage_0_position_0-0 genomicbackground,84,1,84_1
query_85,0,genomicbackground,0,genomicbackground,0.011086675338447094,85_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_10_percentage_0_position_0-0 genomicbackground,85,1,85_1
query_86,0,genomicbackground,0,genomicbackground,0.002569514326751232,86_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_15_percentage_0_position_0-0 genomicbackground,86,1,86_1
query_87,0,genomicbackground,0,genomicbackground,0.0017012623138725758,87_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_20_percentage_0_position_0-0 genomicbackground,87,1,87_1
query_88,0,genomicbackground,0,genomicbackground,0.01601043902337551,88_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_25_percentage_0_position_0-0 genomicbackground,88,1,88_1
query_89,0,genomicbackground,0,genomicbackground,0.19116264581680298,89_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,1,89_1
query_90,0,genomicbackground,0,genomicbackground,0.20659953355789185,90_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,1,90_1
query_91,0,genomicbackground,0,genomicbackground,0.1440194547176361,91_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,1,91_1
query_92,0,genomicbackground,0,genomicbackground,0.07668089866638184,92_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,1,92_1
query_93,0,genomicbackground,0,genomicbackground,0.05796041339635849,93_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,1,93_1
query_94,0,genomicbackground,0,genomicbackground,0.10229769349098206,94_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,1,94_1
query_95,0,genomicbackground,0,genomicbackground,0.11707591265439987,95_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,1,95_1
query_96,0,genomicbackground,0,genomicbackground,0.006520694121718407,96_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,1,96_1
query_97,0,genomicbackground,0,genomicbackground,0.006433773320168257,97_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,1,97_1
query_98,0,genomicbackground,0,genomicbackground,0.006103379186242819,98_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,1,98_1
query_99,0,genomicbackground,0,genomicbackground,0.013355928473174572,99_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,1,99_1
query_100,0,genomicbackground,0,genomicbackground,0.0019027114612981677,100_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,1,100_1
query_101,0,genomicbackground,0,genomicbackground,0.06797105818986893,101_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,1,101_1
query_102,0,genomicbackground,0,genomicbackground,0.006322804372757673,102_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,1,102_1
query_103,0,genomicbackground,0,genomicbackground,0.007352972868829966,103_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,1,103_1
query_104,0,genomicbackground,0,genomicbackground,0.001671072794124484,104_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,1,104_1
query_105,0,genomicbackground,0,genomicbackground,0.05200718343257904,105_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,1,105_1
query_106,0,genomicbackground,0,genomicbackground,0.11101432144641876,106_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,1,106_1
query_107,0,genomicbackground,0,genomicbackground,0.26145780086517334,107_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,1,107_1
query_108,0,genomicbackground,0,genomicbackground,0.12007105350494385,108_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,1,108_1
query_109,0,genomicbackground,0,genomicbackground,0.10944582521915436,109_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,1,109_1
query_110,0,genomicbackground,0,genomicbackground,0.051565881818532944,110_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,1,110_1
query_111,0,genomicbackground,0,genomicbackground,0.051017846912145615,111_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,1,111_1
query_112,0,genomicbackground,0,genomicbackground,0.012019899673759937,112_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,1,112_1
query_113,0,genomicbackground,0,genomicbackground,0.030936358496546745,113_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,1,113_1
query_114,0,genomicbackground,0,genomicbackground,0.006391639821231365,114_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,1,114_1
query_115,0,genomicbackground,0,genomicbackground,0.005054243374615908,115_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,1,115_1
query_116,0,genomicbackground,0,genomicbackground,0.013001544401049614,116_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,1,116_1
query_117,0,genomicbackground,0,genomicbackground,0.002064294647425413,117_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,1,117_1
query_118,0,genomicbackground,0,genomicbackground,0.017502866685390472,118_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,1,118_1
query_119,0,genomicbackground,0,genomicbackground,0.00511367991566658,119_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,1,119_1
query_120,0,genomicbackground,0,genomicbackground,0.0035408877301961184,120_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,1,120_1
query_121,0,genomicbackground,0,genomicbackground,0.0014719920000061393,121_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,1,121_1
query_122,0,genomicbackground,0,genomicbackground,0.0545826181769371,122_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,1,122_1
query_123,0,genomicbackground,0,genomicbackground,0.020016837865114212,123_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,1,123_1
query_124,0,genomicbackground,0,genomicbackground,0.04472305253148079,124_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,1,124_1
query_125,0,genomicbackground,0,genomicbackground,0.07824941724538803,125_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,1,125_1
query_126,0,genomicbackground,0,genomicbackground,0.06966179609298706,126_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,1,126_1
query_127,0,genomicbackground,0,genomicbackground,0.047385696321725845,127_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,1,127_1
query_128,0,genomicbackground,0,genomicbackground,0.05451071262359619,128_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,1,128_1
query_129,0,genomicbackground,0,genomicbackground,0.04023221135139465,129_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,1,129_1
query_130,0,genomicbackground,0,genomicbackground,0.008000667206943035,130_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,1,130_1
query_131,0,genomicbackground,0,genomicbackground,0.017511198297142982,131_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,1,131_1
query_132,0,genomicbackground,0,genomicbackground,0.023270726203918457,132_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,1,132_1
query_133,0,genomicbackground,0,genomicbackground,0.0019987032283097506,133_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,1,133_1
query_134,0,genomicbackground,0,genomicbackground,0.005428209435194731,134_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,1,134_1
query_135,0,genomicbackground,0,genomicbackground,0.0027587353251874447,135_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,1,135_1
query_136,0,genomicbackground,1,riboswitch,0.5079593062400818,136_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,1,136_1
query_137,0,genomicbackground,0,genomicbackground,0.00153017055708915,137_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,1,137_1
query_138,0,genomicbackground,0,genomicbackground,0.0014784326776862144,138_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,1,138_1
query_139,0,genomicbackground,0,genomicbackground,0.010373166762292385,139_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_25_percentage_0_position_0-0 genomicbackground,139,1,139_1
query_140,0,genomicbackground,0,genomicbackground,0.12257532775402069,140_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_30_percentage_0_position_0-0 genomicbackground,140,1,140_1
query_141,0,genomicbackground,0,genomicbackground,0.057842105627059937,141_1_RF01055_1_NC_000913.3_816711-817256_ext_0-200_int_130_off_35_percentage_0_position_0-0 genomicbackground,141,1,141_1
