qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_41,0,genomicbackground,0,genomicbackground,0.450330913066864,41_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_100_off_90_percentage_0_position_0-0 genomicbackground,41,7,41_7
query_42,0,genomicbackground,0,genomicbackground,0.4880445897579193,42_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_100_off_95_percentage_0_position_0-0 genomicbackground,42,7,42_7
query_43,0,genomicbackground,0,genomicbackground,0.3149374723434448,43_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_100_off_100_percentage_0_position_0-0 genomicbackground,43,7,43_7
query_44,0,genomicbackground,0,genomicbackground,0.07054173201322556,44_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_0_percentage_0_position_0-0 genomicbackground,44,7,44_7
query_45,0,genomicbackground,0,genomicbackground,0.08526216447353363,45_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_5_percentage_0_position_0-0 genomicbackground,45,7,45_7
query_46,0,genomicbackground,0,genomicbackground,0.021421372890472412,46_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_10_percentage_0_position_0-0 genomicbackground,46,7,46_7
query_47,0,genomicbackground,0,genomicbackground,0.020515769720077515,47_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_15_percentage_0_position_0-0 genomicbackground,47,7,47_7
query_48,0,genomicbackground,0,genomicbackground,0.02492036297917366,48_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_20_percentage_0_position_0-0 genomicbackground,48,7,48_7
query_49,0,genomicbackground,1,riboswitch,0.8215444684028625,49_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_25_percentage_0_position_0-0 genomicbackground,49,7,49_7
query_50,0,genomicbackground,0,genomicbackground,0.038038600236177444,50_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_30_percentage_0_position_0-0 genomicbackground,50,7,50_7
query_51,0,genomicbackground,0,genomicbackground,0.44458189606666565,51_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_35_percentage_0_position_0-0 genomicbackground,51,7,51_7
query_52,0,genomicbackground,0,genomicbackground,0.08324133604764938,52_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_40_percentage_0_position_0-0 genomicbackground,52,7,52_7
query_53,0,genomicbackground,0,genomicbackground,0.08126905560493469,53_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_45_percentage_0_position_0-0 genomicbackground,53,7,53_7
query_54,0,genomicbackground,1,riboswitch,0.914808452129364,54_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_50_percentage_0_position_0-0 genomicbackground,54,7,54_7
query_55,0,genomicbackground,0,genomicbackground,0.29164499044418335,55_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_55_percentage_0_position_0-0 genomicbackground,55,7,55_7
query_56,0,genomicbackground,1,riboswitch,0.6618302464485168,56_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_60_percentage_0_position_0-0 genomicbackground,56,7,56_7
query_57,0,genomicbackground,1,riboswitch,0.5214359760284424,57_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_65_percentage_0_position_0-0 genomicbackground,57,7,57_7
query_58,0,genomicbackground,0,genomicbackground,0.4734419584274292,58_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_70_percentage_0_position_0-0 genomicbackground,58,7,58_7
query_59,0,genomicbackground,1,riboswitch,0.856960654258728,59_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_75_percentage_0_position_0-0 genomicbackground,59,7,59_7
query_60,0,genomicbackground,0,genomicbackground,0.2116423100233078,60_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_80_percentage_0_position_0-0 genomicbackground,60,7,60_7
query_61,0,genomicbackground,0,genomicbackground,0.36094528436660767,61_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_85_percentage_0_position_0-0 genomicbackground,61,7,61_7
query_62,0,genomicbackground,0,genomicbackground,0.43471741676330566,62_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_90_percentage_0_position_0-0 genomicbackground,62,7,62_7
query_63,0,genomicbackground,0,genomicbackground,0.47111693024635315,63_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_105_off_95_percentage_0_position_0-0 genomicbackground,63,7,63_7
query_64,0,genomicbackground,0,genomicbackground,0.06389537453651428,64_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_0_percentage_0_position_0-0 genomicbackground,64,7,64_7
query_65,0,genomicbackground,0,genomicbackground,0.02351102977991104,65_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_5_percentage_0_position_0-0 genomicbackground,65,7,65_7
query_66,0,genomicbackground,0,genomicbackground,0.016177713871002197,66_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_10_percentage_0_position_0-0 genomicbackground,66,7,66_7
query_67,0,genomicbackground,0,genomicbackground,0.012598122470080853,67_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_15_percentage_0_position_0-0 genomicbackground,67,7,67_7
query_68,0,genomicbackground,0,genomicbackground,0.09332400560379028,68_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_20_percentage_0_position_0-0 genomicbackground,68,7,68_7
query_69,0,genomicbackground,0,genomicbackground,0.06168249249458313,69_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_25_percentage_0_position_0-0 genomicbackground,69,7,69_7
query_70,0,genomicbackground,0,genomicbackground,0.03216608986258507,70_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_30_percentage_0_position_0-0 genomicbackground,70,7,70_7
query_71,0,genomicbackground,0,genomicbackground,0.05428849905729294,71_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_35_percentage_0_position_0-0 genomicbackground,71,7,71_7
query_72,0,genomicbackground,0,genomicbackground,0.07846800982952118,72_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_40_percentage_0_position_0-0 genomicbackground,72,7,72_7
query_73,0,genomicbackground,1,riboswitch,0.9644900560379028,73_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_45_percentage_0_position_0-0 genomicbackground,73,7,73_7
query_74,0,genomicbackground,1,riboswitch,0.9783439636230469,74_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_50_percentage_0_position_0-0 genomicbackground,74,7,74_7
query_75,0,genomicbackground,1,riboswitch,0.5643810629844666,75_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_55_percentage_0_position_0-0 genomicbackground,75,7,75_7
query_76,0,genomicbackground,1,riboswitch,0.6286716461181641,76_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_60_percentage_0_position_0-0 genomicbackground,76,7,76_7
query_77,0,genomicbackground,1,riboswitch,0.5792632699012756,77_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_65_percentage_0_position_0-0 genomicbackground,77,7,77_7
query_78,0,genomicbackground,1,riboswitch,0.7643347978591919,78_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_70_percentage_0_position_0-0 genomicbackground,78,7,78_7
query_79,0,genomicbackground,1,riboswitch,0.834572434425354,79_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_75_percentage_0_position_0-0 genomicbackground,79,7,79_7
query_80,0,genomicbackground,0,genomicbackground,0.3465954661369324,80_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_80_percentage_0_position_0-0 genomicbackground,80,7,80_7
query_81,0,genomicbackground,0,genomicbackground,0.3582344353199005,81_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_85_percentage_0_position_0-0 genomicbackground,81,7,81_7
query_82,0,genomicbackground,0,genomicbackground,0.42044058442115784,82_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_110_off_90_percentage_0_position_0-0 genomicbackground,82,7,82_7
query_83,0,genomicbackground,0,genomicbackground,0.06081010773777962,83_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_0_percentage_0_position_0-0 genomicbackground,83,7,83_7
query_84,0,genomicbackground,0,genomicbackground,0.1272849589586258,84_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_5_percentage_0_position_0-0 genomicbackground,84,7,84_7
query_85,0,genomicbackground,0,genomicbackground,0.015857992693781853,85_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_10_percentage_0_position_0-0 genomicbackground,85,7,85_7
query_86,0,genomicbackground,0,genomicbackground,0.07130445539951324,86_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_15_percentage_0_position_0-0 genomicbackground,86,7,86_7
query_87,0,genomicbackground,0,genomicbackground,0.04614294692873955,87_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_20_percentage_0_position_0-0 genomicbackground,87,7,87_7
query_88,0,genomicbackground,0,genomicbackground,0.046094126999378204,88_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_25_percentage_0_position_0-0 genomicbackground,88,7,88_7
query_89,0,genomicbackground,0,genomicbackground,0.023990022018551826,89_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,7,89_7
query_90,0,genomicbackground,0,genomicbackground,0.052632886916399,90_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,7,90_7
query_91,0,genomicbackground,1,riboswitch,0.8445284962654114,91_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,7,91_7
query_92,0,genomicbackground,1,riboswitch,0.9789866805076599,92_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,7,92_7
query_93,0,genomicbackground,1,riboswitch,0.9587954878807068,93_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,7,93_7
query_94,0,genomicbackground,0,genomicbackground,0.38843008875846863,94_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,7,94_7
query_95,0,genomicbackground,1,riboswitch,0.6822200417518616,95_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,7,95_7
query_96,0,genomicbackground,1,riboswitch,0.8396150469779968,96_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,7,96_7
query_97,0,genomicbackground,1,riboswitch,0.7372241020202637,97_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,7,97_7
query_98,0,genomicbackground,1,riboswitch,0.9285999536514282,98_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,7,98_7
query_99,0,genomicbackground,0,genomicbackground,0.3046281039714813,99_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,7,99_7
query_100,0,genomicbackground,1,riboswitch,0.7486714720726013,100_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,7,100_7
query_101,0,genomicbackground,0,genomicbackground,0.1450037956237793,101_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,7,101_7
query_102,0,genomicbackground,0,genomicbackground,0.016310537233948708,102_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,7,102_7
query_103,0,genomicbackground,0,genomicbackground,0.03387017920613289,103_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,7,103_7
query_104,0,genomicbackground,0,genomicbackground,0.0282241553068161,104_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,7,104_7
query_105,0,genomicbackground,0,genomicbackground,0.03586885705590248,105_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,7,105_7
query_106,0,genomicbackground,0,genomicbackground,0.048264358192682266,106_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,7,106_7
query_107,0,genomicbackground,0,genomicbackground,0.024381348863244057,107_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,7,107_7
query_108,0,genomicbackground,0,genomicbackground,0.26090502738952637,108_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,7,108_7
query_109,0,genomicbackground,1,riboswitch,0.9366063475608826,109_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,7,109_7
query_110,0,genomicbackground,1,riboswitch,0.9616952538490295,110_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,7,110_7
query_111,0,genomicbackground,1,riboswitch,0.933951735496521,111_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,7,111_7
query_112,0,genomicbackground,0,genomicbackground,0.4030590355396271,112_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,7,112_7
query_113,0,genomicbackground,1,riboswitch,0.8994610905647278,113_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,7,113_7
query_114,0,genomicbackground,1,riboswitch,0.808802604675293,114_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,7,114_7
query_115,0,genomicbackground,1,riboswitch,0.8799594044685364,115_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,7,115_7
query_116,0,genomicbackground,1,riboswitch,0.8490505814552307,116_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,7,116_7
query_117,0,genomicbackground,0,genomicbackground,0.2861223816871643,117_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,7,117_7
query_118,0,genomicbackground,0,genomicbackground,0.06856970489025116,118_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,7,118_7
query_119,0,genomicbackground,0,genomicbackground,0.023325685411691666,119_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,7,119_7
query_120,0,genomicbackground,0,genomicbackground,0.022482775151729584,120_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,7,120_7
query_121,0,genomicbackground,0,genomicbackground,0.02410806156694889,121_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,7,121_7
query_122,0,genomicbackground,0,genomicbackground,0.02979433350265026,122_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,7,122_7
query_123,0,genomicbackground,0,genomicbackground,0.050610143691301346,123_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,7,123_7
query_124,0,genomicbackground,0,genomicbackground,0.04667893797159195,124_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,7,124_7
query_125,0,genomicbackground,0,genomicbackground,0.45069620013237,125_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,7,125_7
query_126,0,genomicbackground,1,riboswitch,0.981513261795044,126_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,7,126_7
query_127,0,genomicbackground,1,riboswitch,0.9476013779640198,127_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,7,127_7
query_128,0,genomicbackground,1,riboswitch,0.9276946187019348,128_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,7,128_7
query_129,0,genomicbackground,1,riboswitch,0.6326324343681335,129_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,7,129_7
query_130,0,genomicbackground,0,genomicbackground,0.0879463255405426,130_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,7,130_7
query_131,0,genomicbackground,1,riboswitch,0.9111461043357849,131_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,7,131_7
query_132,0,genomicbackground,1,riboswitch,0.7690049409866333,132_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,7,132_7
query_133,0,genomicbackground,1,riboswitch,0.8325913548469543,133_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,7,133_7
query_134,0,genomicbackground,0,genomicbackground,0.03868798911571503,134_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,7,134_7
query_135,0,genomicbackground,0,genomicbackground,0.012919227592647076,135_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,7,135_7
query_136,0,genomicbackground,0,genomicbackground,0.019948048517107964,136_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,7,136_7
query_137,0,genomicbackground,0,genomicbackground,0.01771974377334118,137_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,7,137_7
query_138,0,genomicbackground,0,genomicbackground,0.035622499883174896,138_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,7,138_7
query_139,0,genomicbackground,0,genomicbackground,0.06564395129680634,139_7_RF00174_7_NC_000913.3_4163183-4163773_ext_0-200_int_130_off_25_percentage_0_position_0-0 genomicbackground,139,7,139_7
