qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_19,0,genomicbackground,0,genomicbackground,0.006600487511605024,19_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_95_off_90_percentage_0_position_0-0 genomicbackground,19,5,19_5
query_20,0,genomicbackground,0,genomicbackground,0.007884271442890167,20_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_95_off_95_percentage_0_position_0-0 genomicbackground,20,5,20_5
query_21,0,genomicbackground,0,genomicbackground,0.005600113421678543,21_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_95_off_100_percentage_0_position_0-0 genomicbackground,21,5,21_5
query_22,0,genomicbackground,0,genomicbackground,0.006734808906912804,22_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_95_off_105_percentage_0_position_0-0 genomicbackground,22,5,22_5
query_23,0,genomicbackground,0,genomicbackground,0.0008497101371176541,23_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_0_percentage_0_position_0-0 genomicbackground,23,5,23_5
query_24,0,genomicbackground,0,genomicbackground,0.0010547840502113104,24_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_5_percentage_0_position_0-0 genomicbackground,24,5,24_5
query_25,0,genomicbackground,0,genomicbackground,0.0012742808321490884,25_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_10_percentage_0_position_0-0 genomicbackground,25,5,25_5
query_26,0,genomicbackground,0,genomicbackground,0.27830544114112854,26_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_15_percentage_0_position_0-0 genomicbackground,26,5,26_5
query_27,0,genomicbackground,1,riboswitch,0.8378523588180542,27_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_20_percentage_0_position_0-0 genomicbackground,27,5,27_5
query_28,0,genomicbackground,1,riboswitch,0.9540444016456604,28_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_25_percentage_0_position_0-0 genomicbackground,28,5,28_5
query_29,0,genomicbackground,1,riboswitch,0.951971173286438,29_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_30_percentage_0_position_0-0 genomicbackground,29,5,29_5
query_30,0,genomicbackground,1,riboswitch,0.9729154109954834,30_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_35_percentage_0_position_0-0 genomicbackground,30,5,30_5
query_31,0,genomicbackground,1,riboswitch,0.7127282023429871,31_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_40_percentage_0_position_0-0 genomicbackground,31,5,31_5
query_32,0,genomicbackground,0,genomicbackground,0.24025481939315796,32_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_45_percentage_0_position_0-0 genomicbackground,32,5,32_5
query_33,0,genomicbackground,1,riboswitch,0.6068927645683289,33_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_50_percentage_0_position_0-0 genomicbackground,33,5,33_5
query_34,0,genomicbackground,0,genomicbackground,0.04595951363444328,34_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_55_percentage_0_position_0-0 genomicbackground,34,5,34_5
query_35,0,genomicbackground,0,genomicbackground,0.05405077338218689,35_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_60_percentage_0_position_0-0 genomicbackground,35,5,35_5
query_36,0,genomicbackground,0,genomicbackground,0.12982633709907532,36_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_65_percentage_0_position_0-0 genomicbackground,36,5,36_5
query_37,0,genomicbackground,0,genomicbackground,0.02730843424797058,37_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_70_percentage_0_position_0-0 genomicbackground,37,5,37_5
query_38,0,genomicbackground,0,genomicbackground,0.017061082646250725,38_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_75_percentage_0_position_0-0 genomicbackground,38,5,38_5
query_39,0,genomicbackground,0,genomicbackground,0.008197324350476265,39_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_80_percentage_0_position_0-0 genomicbackground,39,5,39_5
query_40,0,genomicbackground,0,genomicbackground,0.008056487888097763,40_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_85_percentage_0_position_0-0 genomicbackground,40,5,40_5
query_41,0,genomicbackground,0,genomicbackground,0.011440758593380451,41_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_90_percentage_0_position_0-0 genomicbackground,41,5,41_5
query_42,0,genomicbackground,0,genomicbackground,0.007615942507982254,42_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_95_percentage_0_position_0-0 genomicbackground,42,5,42_5
query_43,0,genomicbackground,0,genomicbackground,0.005380334798246622,43_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_100_off_100_percentage_0_position_0-0 genomicbackground,43,5,43_5
query_44,0,genomicbackground,0,genomicbackground,0.0021564338821917772,44_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_0_percentage_0_position_0-0 genomicbackground,44,5,44_5
query_45,0,genomicbackground,0,genomicbackground,0.0011917644878849387,45_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_5_percentage_0_position_0-0 genomicbackground,45,5,45_5
query_46,0,genomicbackground,0,genomicbackground,0.0015912546077743173,46_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_10_percentage_0_position_0-0 genomicbackground,46,5,46_5
query_47,0,genomicbackground,0,genomicbackground,0.2736801505088806,47_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_15_percentage_0_position_0-0 genomicbackground,47,5,47_5
query_48,0,genomicbackground,1,riboswitch,0.9320639371871948,48_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_20_percentage_0_position_0-0 genomicbackground,48,5,48_5
query_49,0,genomicbackground,1,riboswitch,0.7991916537284851,49_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_25_percentage_0_position_0-0 genomicbackground,49,5,49_5
query_50,0,genomicbackground,1,riboswitch,0.9663159251213074,50_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_30_percentage_0_position_0-0 genomicbackground,50,5,50_5
query_51,0,genomicbackground,0,genomicbackground,0.13131260871887207,51_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_35_percentage_0_position_0-0 genomicbackground,51,5,51_5
query_52,0,genomicbackground,0,genomicbackground,0.08011981099843979,52_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_40_percentage_0_position_0-0 genomicbackground,52,5,52_5
query_53,0,genomicbackground,0,genomicbackground,0.2646794617176056,53_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_45_percentage_0_position_0-0 genomicbackground,53,5,53_5
query_54,0,genomicbackground,1,riboswitch,0.6370938420295715,54_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_50_percentage_0_position_0-0 genomicbackground,54,5,54_5
query_55,0,genomicbackground,0,genomicbackground,0.06681069731712341,55_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_55_percentage_0_position_0-0 genomicbackground,55,5,55_5
query_56,0,genomicbackground,0,genomicbackground,0.16832703351974487,56_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_60_percentage_0_position_0-0 genomicbackground,56,5,56_5
query_57,0,genomicbackground,0,genomicbackground,0.0222616046667099,57_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_65_percentage_0_position_0-0 genomicbackground,57,5,57_5
query_58,0,genomicbackground,0,genomicbackground,0.01710847206413746,58_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_70_percentage_0_position_0-0 genomicbackground,58,5,58_5
query_59,0,genomicbackground,0,genomicbackground,0.014886228367686272,59_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_75_percentage_0_position_0-0 genomicbackground,59,5,59_5
query_60,0,genomicbackground,0,genomicbackground,0.010202309116721153,60_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_80_percentage_0_position_0-0 genomicbackground,60,5,60_5
query_61,0,genomicbackground,0,genomicbackground,0.005374978296458721,61_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_85_percentage_0_position_0-0 genomicbackground,61,5,61_5
query_62,0,genomicbackground,0,genomicbackground,0.00938162300735712,62_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_90_percentage_0_position_0-0 genomicbackground,62,5,62_5
query_63,0,genomicbackground,0,genomicbackground,0.005807661917060614,63_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_105_off_95_percentage_0_position_0-0 genomicbackground,63,5,63_5
query_64,0,genomicbackground,0,genomicbackground,0.002473547589033842,64_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_0_percentage_0_position_0-0 genomicbackground,64,5,64_5
query_65,0,genomicbackground,0,genomicbackground,0.00155563373118639,65_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_5_percentage_0_position_0-0 genomicbackground,65,5,65_5
query_66,0,genomicbackground,0,genomicbackground,0.0016274722293019295,66_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_10_percentage_0_position_0-0 genomicbackground,66,5,66_5
query_67,0,genomicbackground,0,genomicbackground,0.11007653176784515,67_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_15_percentage_0_position_0-0 genomicbackground,67,5,67_5
query_68,0,genomicbackground,0,genomicbackground,0.23631902039051056,68_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_20_percentage_0_position_0-0 genomicbackground,68,5,68_5
query_69,0,genomicbackground,0,genomicbackground,0.12119347602128983,69_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_25_percentage_0_position_0-0 genomicbackground,69,5,69_5
query_70,0,genomicbackground,0,genomicbackground,0.36908581852912903,70_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_30_percentage_0_position_0-0 genomicbackground,70,5,70_5
query_71,0,genomicbackground,0,genomicbackground,0.08461511135101318,71_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_35_percentage_0_position_0-0 genomicbackground,71,5,71_5
query_72,0,genomicbackground,0,genomicbackground,0.3709334135055542,72_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_40_percentage_0_position_0-0 genomicbackground,72,5,72_5
query_73,0,genomicbackground,0,genomicbackground,0.4388369619846344,73_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_45_percentage_0_position_0-0 genomicbackground,73,5,73_5
query_74,0,genomicbackground,1,riboswitch,0.6457540988922119,74_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_50_percentage_0_position_0-0 genomicbackground,74,5,74_5
query_75,0,genomicbackground,0,genomicbackground,0.02978389337658882,75_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_55_percentage_0_position_0-0 genomicbackground,75,5,75_5
query_76,0,genomicbackground,0,genomicbackground,0.015095366165041924,76_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_60_percentage_0_position_0-0 genomicbackground,76,5,76_5
query_77,0,genomicbackground,0,genomicbackground,0.017020154744386673,77_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_65_percentage_0_position_0-0 genomicbackground,77,5,77_5
query_78,0,genomicbackground,0,genomicbackground,0.014754973351955414,78_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_70_percentage_0_position_0-0 genomicbackground,78,5,78_5
query_79,0,genomicbackground,0,genomicbackground,0.012624509632587433,79_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_75_percentage_0_position_0-0 genomicbackground,79,5,79_5
query_80,0,genomicbackground,0,genomicbackground,0.00865492969751358,80_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_80_percentage_0_position_0-0 genomicbackground,80,5,80_5
query_81,0,genomicbackground,0,genomicbackground,0.011939037591218948,81_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_85_percentage_0_position_0-0 genomicbackground,81,5,81_5
query_82,0,genomicbackground,0,genomicbackground,0.006537390872836113,82_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_110_off_90_percentage_0_position_0-0 genomicbackground,82,5,82_5
query_83,0,genomicbackground,0,genomicbackground,0.011806832626461983,83_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_0_percentage_0_position_0-0 genomicbackground,83,5,83_5
query_84,0,genomicbackground,0,genomicbackground,0.0008057290106080472,84_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_5_percentage_0_position_0-0 genomicbackground,84,5,84_5
query_85,0,genomicbackground,0,genomicbackground,0.26102155447006226,85_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_10_percentage_0_position_0-0 genomicbackground,85,5,85_5
query_86,0,genomicbackground,0,genomicbackground,0.07439699023962021,86_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_15_percentage_0_position_0-0 genomicbackground,86,5,86_5
query_87,0,genomicbackground,0,genomicbackground,0.1471668928861618,87_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_20_percentage_0_position_0-0 genomicbackground,87,5,87_5
query_88,0,genomicbackground,0,genomicbackground,0.08055558055639267,88_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_25_percentage_0_position_0-0 genomicbackground,88,5,88_5
query_89,0,genomicbackground,0,genomicbackground,0.05401001498103142,89_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_30_percentage_0_position_0-0 genomicbackground,89,5,89_5
query_90,0,genomicbackground,0,genomicbackground,0.47873276472091675,90_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_35_percentage_0_position_0-0 genomicbackground,90,5,90_5
query_91,0,genomicbackground,0,genomicbackground,0.11027663946151733,91_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_40_percentage_0_position_0-0 genomicbackground,91,5,91_5
query_92,0,genomicbackground,0,genomicbackground,0.11071085929870605,92_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_45_percentage_0_position_0-0 genomicbackground,92,5,92_5
query_93,0,genomicbackground,1,riboswitch,0.6728566884994507,93_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_50_percentage_0_position_0-0 genomicbackground,93,5,93_5
query_94,0,genomicbackground,0,genomicbackground,0.022555315867066383,94_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_55_percentage_0_position_0-0 genomicbackground,94,5,94_5
query_95,0,genomicbackground,0,genomicbackground,0.015592601150274277,95_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_60_percentage_0_position_0-0 genomicbackground,95,5,95_5
query_96,0,genomicbackground,0,genomicbackground,0.014599555172026157,96_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_65_percentage_0_position_0-0 genomicbackground,96,5,96_5
query_97,0,genomicbackground,0,genomicbackground,0.012443075887858868,97_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_70_percentage_0_position_0-0 genomicbackground,97,5,97_5
query_98,0,genomicbackground,0,genomicbackground,0.008798866532742977,98_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_75_percentage_0_position_0-0 genomicbackground,98,5,98_5
query_99,0,genomicbackground,0,genomicbackground,0.007039952557533979,99_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_80_percentage_0_position_0-0 genomicbackground,99,5,99_5
query_100,0,genomicbackground,0,genomicbackground,0.0071723805740475655,100_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_115_off_85_percentage_0_position_0-0 genomicbackground,100,5,100_5
query_101,0,genomicbackground,0,genomicbackground,0.0009888869244605303,101_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_0_percentage_0_position_0-0 genomicbackground,101,5,101_5
query_102,0,genomicbackground,0,genomicbackground,0.07176939398050308,102_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_5_percentage_0_position_0-0 genomicbackground,102,5,102_5
query_103,0,genomicbackground,0,genomicbackground,0.06525248289108276,103_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_10_percentage_0_position_0-0 genomicbackground,103,5,103_5
query_104,0,genomicbackground,0,genomicbackground,0.09421984851360321,104_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_15_percentage_0_position_0-0 genomicbackground,104,5,104_5
query_105,0,genomicbackground,0,genomicbackground,0.0924602746963501,105_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_20_percentage_0_position_0-0 genomicbackground,105,5,105_5
query_106,0,genomicbackground,0,genomicbackground,0.04706311970949173,106_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_25_percentage_0_position_0-0 genomicbackground,106,5,106_5
query_107,0,genomicbackground,0,genomicbackground,0.39995601773262024,107_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_30_percentage_0_position_0-0 genomicbackground,107,5,107_5
query_108,0,genomicbackground,1,riboswitch,0.661645770072937,108_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_35_percentage_0_position_0-0 genomicbackground,108,5,108_5
query_109,0,genomicbackground,0,genomicbackground,0.10861534625291824,109_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_40_percentage_0_position_0-0 genomicbackground,109,5,109_5
query_110,0,genomicbackground,0,genomicbackground,0.10543294996023178,110_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_45_percentage_0_position_0-0 genomicbackground,110,5,110_5
query_111,0,genomicbackground,0,genomicbackground,0.11454116553068161,111_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_50_percentage_0_position_0-0 genomicbackground,111,5,111_5
query_112,0,genomicbackground,0,genomicbackground,0.020267203450202942,112_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_55_percentage_0_position_0-0 genomicbackground,112,5,112_5
query_113,0,genomicbackground,0,genomicbackground,0.017242761328816414,113_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_60_percentage_0_position_0-0 genomicbackground,113,5,113_5
query_114,0,genomicbackground,0,genomicbackground,0.011742422357201576,114_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_65_percentage_0_position_0-0 genomicbackground,114,5,114_5
query_115,0,genomicbackground,0,genomicbackground,0.009226723574101925,115_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_70_percentage_0_position_0-0 genomicbackground,115,5,115_5
query_116,0,genomicbackground,0,genomicbackground,0.007837588898837566,116_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_75_percentage_0_position_0-0 genomicbackground,116,5,116_5
query_117,0,genomicbackground,0,genomicbackground,0.0064995139837265015,117_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_120_off_80_percentage_0_position_0-0 genomicbackground,117,5,117_5
query_118,0,genomicbackground,0,genomicbackground,0.023302461951971054,118_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_0_percentage_0_position_0-0 genomicbackground,118,5,118_5
query_119,0,genomicbackground,0,genomicbackground,0.03315316140651703,119_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_5_percentage_0_position_0-0 genomicbackground,119,5,119_5
query_120,0,genomicbackground,0,genomicbackground,0.0007159935194067657,120_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_10_percentage_0_position_0-0 genomicbackground,120,5,120_5
query_121,0,genomicbackground,0,genomicbackground,0.05389488860964775,121_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_15_percentage_0_position_0-0 genomicbackground,121,5,121_5
query_122,0,genomicbackground,0,genomicbackground,0.0539274737238884,122_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_20_percentage_0_position_0-0 genomicbackground,122,5,122_5
query_123,0,genomicbackground,0,genomicbackground,0.24359068274497986,123_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_25_percentage_0_position_0-0 genomicbackground,123,5,123_5
query_124,0,genomicbackground,0,genomicbackground,0.1809057891368866,124_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_30_percentage_0_position_0-0 genomicbackground,124,5,124_5
query_125,0,genomicbackground,0,genomicbackground,0.12051643431186676,125_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_35_percentage_0_position_0-0 genomicbackground,125,5,125_5
query_126,0,genomicbackground,0,genomicbackground,0.12231667339801788,126_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_40_percentage_0_position_0-0 genomicbackground,126,5,126_5
query_127,0,genomicbackground,0,genomicbackground,0.11055025458335876,127_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_45_percentage_0_position_0-0 genomicbackground,127,5,127_5
query_128,0,genomicbackground,0,genomicbackground,0.05679841712117195,128_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_50_percentage_0_position_0-0 genomicbackground,128,5,128_5
query_129,0,genomicbackground,0,genomicbackground,0.018822424113750458,129_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_55_percentage_0_position_0-0 genomicbackground,129,5,129_5
query_130,0,genomicbackground,0,genomicbackground,0.017037775367498398,130_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_60_percentage_0_position_0-0 genomicbackground,130,5,130_5
query_131,0,genomicbackground,0,genomicbackground,0.03393823280930519,131_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_65_percentage_0_position_0-0 genomicbackground,131,5,131_5
query_132,0,genomicbackground,0,genomicbackground,0.008909647352993488,132_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_70_percentage_0_position_0-0 genomicbackground,132,5,132_5
query_133,0,genomicbackground,0,genomicbackground,0.009201258420944214,133_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_125_off_75_percentage_0_position_0-0 genomicbackground,133,5,133_5
query_134,0,genomicbackground,0,genomicbackground,0.0052980394102633,134_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_130_off_0_percentage_0_position_0-0 genomicbackground,134,5,134_5
query_135,0,genomicbackground,0,genomicbackground,0.0005013120244257152,135_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_130_off_5_percentage_0_position_0-0 genomicbackground,135,5,135_5
query_136,0,genomicbackground,0,genomicbackground,0.0006004383903928101,136_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_130_off_10_percentage_0_position_0-0 genomicbackground,136,5,136_5
query_137,0,genomicbackground,0,genomicbackground,0.010813887231051922,137_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_130_off_15_percentage_0_position_0-0 genomicbackground,137,5,137_5
query_138,0,genomicbackground,0,genomicbackground,0.23594677448272705,138_5_RF00059_5_NC_000913.3_4195979-4196480_ext_0-200_int_130_off_20_percentage_0_position_0-0 genomicbackground,138,5,138_5
